OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,TotalPrice,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200495,05/06/2025,C63827,4,493.73,947 Main St,TRK35730581,6,1974.92,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
ORD200496,14/03/2025,C93618,3,201.21,249 Main St,TRK66129326,3,603.63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
ORD200497,24/10/2024,C93948,3,112.29,454 Main St,TRK77358113,6,336.87,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
ORD200498,12/07/2023,C73961,4,132.56,306 Main St,TRK32607173,8,530.24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ORD200499,06/04/2023,C18138,3,539.46,520 Main St,TRK20289483,4,1618.38,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
ORD200500,07/04/2024,C79475,5,508.59,169 Main St,TRK42168516,8,2542.95,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200501,04/02/2024,C88546,4,203.46,226 Main St,TRK19867754,7,813.84,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
ORD200502,20/05/2023,C69332,3,565.25,745 Main St,TRK65718848,7,1695.75,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
ORD200503,31/08/2023,C64554,3,136.84,498 Main St,TRK95384568,4,410.52,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
ORD200504,11/06/2025,C11676,2,464.5,805 Main St,TRK35726395,2,929.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
ORD200505,11/06/2023,C36014,2,434.97,558 Main St,TRK97246526,7,869.94,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
ORD200506,25/07/2023,C23279,2,43.67,696 Main St,TRK58039693,4,87.34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ORD200507,05/07/2023,C86481,1,171.59,546 Main St,TRK87513944,5,171.59,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ORD200508,14/05/2025,C39550,1,558.27,976 Main St,TRK24120267,1,558.27,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
ORD200509,15/02/2023,C68937,2,425.03,560 Main St,TRK31908657,2,850.06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ORD200510,16/12/2024,C72533,1,376.76,389 Main St,TRK51288986,5,376.76,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
ORD200511,15/03/2024,C11415,5,575.24,267 Main St,TRK65061457,7,2876.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD200512,27/09/2024,C14114,3,568.02,856 Main St,TRK63290700,3,1704.06,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
ORD200513,09/02/2025,C64128,3,94.88,533 Main St,TRK37053575,8,284.64,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200514,16/04/2023,C15629,3,304.15,492 Main St,TRK64926044,3,912.45,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
ORD200515,14/03/2023,C67561,3,553.52,160 Main St,TRK75900717,4,1660.56,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200516,07/04/2024,C47022,3,166.99,208 Main St,TRK28855040,8,500.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200517,09/04/2024,C55205,4,198.35,943 Main St,TRK88141634,7,793.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD200518,13/06/2025,C30686,4,403.58,319 Main St,TRK59807273,9,1614.32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
ORD200519,10/05/2025,C71797,4,464.29,941 Main St,TRK66010667,5,1857.16,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
ORD200520,10/03/2023,C66332,3,635.98,959 Main St,TRK27063398,5,1907.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200521,25/02/2024,C82318,1,528.06,991 Main St,TRK37534165,2,528.06,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
ORD200522,20/04/2024,C66254,1,515.32,740 Main St,TRK82843861,1,515.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ORD200523,18/02/2025,C65083,4,657.79,652 Main St,TRK60937148,6,2631.16,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
ORD200524,25/10/2023,C44778,1,153.0,103 Main St,TRK92617366,4,153.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200525,03/12/2023,C54499,1,668.48,160 Main St,TRK18061555,1,668.48,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
ORD200526,29/02/2024,C91201,2,46.5,837 Main St,TRK63526023,7,93.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ORD200527,19/08/2024,C27202,5,653.47,967 Main St,TRK75406128,10,3267.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200528,26/02/2025,C32011,1,628.89,686 Main St,TRK70997744,2,628.89,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
ORD200529,07/04/2024,C21181,2,675.1,938 Main St,TRK50363421,4,1350.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD200530,18/07/2024,C98450,4,89.41,613 Main St,TRK14809530,9,357.64,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
ORD200531,02/07/2024,C64502,5,320.01,722 Main St,TRK14914388,6,1600.05,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
ORD200532,03/05/2025,C47365,2,41.0,369 Main St,TRK42207882,7,82.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ORD200533,05/03/2023,C66349,1,565.85,715 Main St,TRK63550793,1,565.85,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
ORD200534,06/06/2024,C73289,3,648.59,906 Main St,TRK70872738,4,1945.77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
ORD200535,24/07/2024,C48649,3,68.12,332 Main St,TRK45821445,3,204.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD200536,09/06/2024,C18724,1,616.1,124 Main St,TRK52508861,6,616.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ORD200537,23/03/2025,C68553,3,247.47,385 Main St,TRK58218971,4,742.41,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
ORD200538,24/05/2024,C61280,3,490.74,100 Main St,TRK95487711,3,1472.22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ORD200539,18/02/2025,C53277,3,531.72,473 Main St,TRK17653832,7,1595.16,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
ORD200540,29/01/2024,C87281,5,648.65,852 Main St,TRK81765057,7,3243.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
ORD200541,07/08/2023,C69009,5,456.06,879 Main St,TRK61295842,10,2280.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
ORD200542,14/11/2023,C49726,1,17.98,934 Main St,TRK20739460,6,17.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200543,09/03/2024,C37531,5,269.86,354 Main St,TRK93877673,6,1349.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
ORD200544,10/03/2024,C48713,5,31.96,373 Main St,TRK96334419,5,159.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ORD200545,19/12/2023,C74138,2,98.47,964 Main St,TRK74091695,3,196.94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD200546,01/03/2024,C82399,1,158.68,928 Main St,TRK77177284,6,158.68,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
ORD200547,20/08/2023,C40427,1,613.98,411 Main St,TRK25392280,4,613.98,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
ORD200548,05/01/2024,C17103,3,426.12,922 Main St,TRK64398650,5,1278.36,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ORD200549,25/02/2025,C34266,4,629.88,550 Main St,TRK56378197,8,2519.52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
ORD200550,29/10/2023,C97485,4,228.91,573 Main St,TRK81794737,4,915.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD200551,18/05/2023,C23947,1,120.98,353 Main St,TRK74812710,6,120.98,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
ORD200552,30/09/2023,C21665,4,425.18,560 Main St,TRK29890761,8,1700.72,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
ORD200553,23/08/2023,C82550,2,333.83,828 Main St,TRK74103758,4,667.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD200554,30/05/2025,C61943,2,492.9,610 Main St,TRK66126496,5,985.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD200555,07/01/2023,C88933,1,92.04,333 Main St,TRK89306964,2,92.04,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
ORD200556,28/01/2023,C30923,1,654.27,932 Main St,TRK82609328,2,654.27,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
ORD200557,29/06/2023,C56969,1,56.2,130 Main St,TRK40719215,1,56.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
ORD200558,16/07/2024,C76766,4,628.12,485 Main St,TRK32052962,6,2512.48,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
ORD200559,15/04/2024,C22981,3,157.4,454 Main St,TRK10115285,7,472.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ORD200560,31/01/2023,C33634,4,588.85,524 Main St,TRK93168008,7,2355.4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
ORD200561,31/01/2023,C96822,2,494.78,198 Main St,TRK89180077,2,989.56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
ORD200562,06/10/2023,C76675,3,663.93,922 Main St,TRK28043915,6,1991.79,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ORD200563,12/12/2023,C12039,1,132.68,844 Main St,TRK68645763,1,132.68,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
ORD200564,08/04/2025,C93309,5,364.28,734 Main St,TRK99446987,5,1821.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
ORD200565,14/05/2023,C62042,5,307.98,214 Main St,TRK42605492,10,1539.9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
ORD200566,18/04/2024,C83223,4,162.71,167 Main St,TRK54339083,7,650.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200567,30/09/2024,C92575,5,492.94,153 Main St,TRK53579227,10,2464.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD200568,10/03/2023,C29072,2,343.99,312 Main St,TRK72334047,4,687.98,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
ORD200569,22/03/2025,C25783,5,250.68,672 Main St,TRK13289741,8,1253.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
ORD200570,27/12/2024,C63727,2,362.14,122 Main St,TRK13611021,2,724.28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
ORD200571,23/11/2024,C42365,1,214.08,867 Main St,TRK39563288,2,214.08,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
ORD200572,11/11/2023,C27438,1,70.32,341 Main St,TRK69125497,4,70.32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200573,25/01/2023,C13205,5,421.42,522 Main St,TRK30686578,7,2107.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ORD200574,24/01/2024,C29685,5,384.69,275 Main St,TRK97733212,6,1923.45,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ORD200575,07/06/2023,C74005,5,448.15,528 Main St,TRK61640534,7,2240.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD200576,29/05/2024,C14457,5,79.08,747 Main St,TRK42517811,8,395.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
ORD200577,22/01/2023,C77046,4,185.41,967 Main St,TRK44401497,9,741.64,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
ORD200578,10/10/2024,C50415,5,566.07,587 Main St,TRK41345634,6,2830.35,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
ORD200579,04/06/2023,C73999,2,187.88,413 Main St,TRK67919507,4,375.76,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
ORD200580,14/11/2023,C71076,2,255.99,340 Main St,TRK65148292,4,511.98,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
ORD200581,11/11/2024,C44674,1,627.34,942 Main St,TRK87158684,1,627.34,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
ORD200582,19/02/2024,C15228,3,474.14,558 Main St,TRK33860620,8,1422.42,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
ORD200583,15/06/2025,C27072,3,154.37,996 Main St,TRK29750379,4,463.11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
ORD200584,21/03/2025,C15257,4,145.05,626 Main St,TRK28779938,6,580.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
ORD200585,20/08/2023,C91486,4,67.08,907 Main St,TRK79617136,8,268.32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
ORD200586,10/11/2024,C17389,1,522.08,905 Main St,TRK98857880,5,522.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
ORD200587,12/06/2023,C18820,5,514.6,347 Main St,TRK91547425,10,2573.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
ORD200588,10/12/2024,C61849,4,577.82,811 Main St,TRK47613918,9,2311.28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
ORD200589,10/02/2025,C84041,2,500.8,900 Main St,TRK84920444,3,1001.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ORD200590,10/09/2023,C55757,2,461.13,175 Main St,TRK27356242,4,922.26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ORD200591,18/11/2024,C18187,1,605.28,470 Main St,TRK50528185,3,605.28,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
ORD200592,23/04/2024,C42306,3,204.27,938 Main St,TRK15499648,4,612.81,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
ORD200593,02/08/2023,C51024,1,489.8,636 Main St,TRK31375086,4,489.8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
ORD200594,21/02/2024,C40140,5,72.64,598 Main St,TRK12671989,7,363.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD200595,10/01/2025,C72596,2,385.16,491 Main St,TRK83870446,7,770.32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
ORD200596,12/06/2023,C91805,3,606.41,653 Main St,TRK34504030,7,1819.23,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
ORD200597,25/11/2024,C40538,2,211.82,700 Main St,TRK29821356,4,423.64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD200598,26/04/2024,C60329,5,495.35,826 Main St,TRK59069987,5,2476.75,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
ORD200599,30/06/2023,C28740,3,556.99,123 Main St,TRK33642221,4,1670.97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ORD200600,26/05/2023,C87051,1,72.31,460 Main St,TRK82056333,1,72.31,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ORD200601,02/10/2023,C12479,5,24.82,529 Main St,TRK73935314,10,124.1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
ORD200602,05/03/2024,C35852,4,26.04,982 Main St,TRK64660134,5,104.16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
ORD200603,04/10/2024,C26223,1,657.07,800 Main St,TRK50900547,4,657.07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
ORD200604,22/06/2025,C99214,3,32.62,252 Main St,TRK81368481,6,97.86,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
ORD200605,10/05/2024,C49605,2,228.91,892 Main St,TRK95620066,4,457.82,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
ORD200606,06/11/2024,C85018,3,274.75,783 Main St,TRK54128886,3,824.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ORD200607,31/05/2025,C96434,4,634.05,282 Main St,TRK56730647,6,2536.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ORD200608,24/07/2024,C32956,5,543.16,788 Main St,TRK73140103,6,2715.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
ORD200609,27/01/2025,C41137,3,449.13,809 Main St,TRK52732162,5,1347.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
ORD200610,16/06/2024,C60361,5,389.62,623 Main St,TRK83566924,7,1948.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ORD200611,21/04/2023,C36688,1,305.17,700 Main St,TRK35720426,3,305.17,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
ORD200612,02/06/2023,C51811,3,445.12,339 Main St,TRK82377939,8,1335.36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD200613,19/12/2024,C62405,2,230.36,154 Main St,TRK14721763,4,460.72,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
ORD200614,08/03/2024,C77363,1,96.81,807 Main St,TRK12439827,3,96.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD200615,07/03/2025,C97218,5,460.14,252 Main St,TRK52632065,10,2300.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200616,17/10/2024,C43919,3,601.6,984 Main St,TRK73113192,7,1804.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200617,08/02/2024,C57093,3,184.47,834 Main St,TRK75469057,4,553.41,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ORD200618,03/09/2024,C50565,1,411.34,399 Main St,TRK97981418,5,411.34,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
ORD200619,16/07/2024,C38845,1,532.89,764 Main St,TRK47637374,2,532.89,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
ORD200620,27/03/2024,C84834,3,136.34,866 Main St,TRK90136001,8,409.02,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
ORD200621,22/10/2023,C37455,5,476.01,146 Main St,TRK82685594,7,2380.05,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
ORD200622,02/11/2024,C27078,5,236.38,128 Main St,TRK89314307,7,1181.9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
ORD200623,16/06/2023,C91941,3,396.0,269 Main St,TRK21330732,4,1188.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ORD200624,16/01/2024,C25967,5,341.96,747 Main St,TRK88559278,6,1709.8,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ORD200625,24/09/2023,C22123,1,672.89,519 Main St,TRK43250279,1,672.89,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
ORD200626,01/03/2024,C45671,2,657.48,769 Main St,TRK18179773,5,1314.96,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
ORD200627,06/08/2023,C53334,3,498.68,879 Main St,TRK31724421,4,1496.04,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ORD200628,26/03/2023,C18717,5,558.63,861 Main St,TRK58568806,8,2793.15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD200629,07/07/2023,C50137,3,19.73,840 Main St,TRK91836131,3,59.19,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
ORD200630,23/06/2023,C51481,5,248.84,140 Main St,TRK33437701,10,1244.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ORD200631,31/08/2024,C99128,3,46.11,360 Main St,TRK32426808,5,138.33,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
ORD200632,02/05/2023,C67260,5,678.16,463 Main St,TRK38229104,7,3330.4075,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
ORD200633,10/04/2024,C79533,5,601.72,921 Main St,TRK54711422,5,3008.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
ORD200634,25/04/2024,C66906,2,259.32,117 Main St,TRK31633755,2,518.64,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
ORD200635,13/12/2023,C12818,3,63.68,434 Main St,TRK40879983,6,191.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ORD200636,05/10/2023,C60384,4,371.07,336 Main St,TRK92080037,7,1484.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ORD200637,29/09/2024,C92294,4,306.35,784 Main St,TRK23585765,7,1225.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
ORD200638,15/10/2023,C66840,4,578.27,547 Main St,TRK76929637,9,2313.08,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
ORD200639,20/01/2023,C22534,1,529.19,391 Main St,TRK17415798,5,529.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD200640,27/02/2024,C46509,2,587.49,647 Main St,TRK24241664,6,1174.98,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
ORD200641,30/06/2024,C71680,4,567.57,814 Main St,TRK47386650,9,2270.28,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
ORD200642,29/04/2024,C15063,5,85.22,527 Main St,TRK10329390,7,426.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD200643,26/08/2024,C77122,1,438.37,647 Main St,TRK75814880,4,438.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ORD200644,15/11/2023,C86524,2,366.23,961 Main St,TRK62490506,2,732.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ORD200645,02/01/2023,C82990,2,150.05,727 Main St,TRK68574801,4,300.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ORD200646,27/10/2023,C98761,4,498.51,804 Main St,TRK43262630,4,1994.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
ORD200647,24/04/2025,C54409,3,339.39,667 Main St,TRK67671316,7,1018.17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD200648,18/01/2025,C89674,2,575.83,182 Main St,TRK45902512,3,1151.66,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
ORD200649,23/12/2023,C45899,2,642.98,153 Main St,TRK32932093,7,1285.96,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ORD200650,18/05/2023,C74499,2,372.23,518 Main St,TRK93767278,7,744.46,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
ORD200651,12/11/2024,C81192,3,646.34,429 Main St,TRK76931118,5,1939.02,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ORD200652,05/06/2024,C71473,5,341.84,328 Main St,TRK94857335,8,1709.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
ORD200653,25/02/2024,C59338,3,690.3,747 Main St,TRK12902764,6,2070.9,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
ORD200654,12/06/2023,C62661,3,382.37,863 Main St,TRK25748100,8,1147.11,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
ORD200655,14/03/2023,C22101,2,132.6,262 Main St,TRK70711522,4,265.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ORD200656,18/01/2024,C51404,2,189.06,835 Main St,TRK85682500,7,378.12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
ORD200657,24/12/2023,C19384,4,87.79,532 Main St,TRK33207064,6,351.16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD200658,18/04/2025,C86864,2,46.36,670 Main St,TRK15323191,4,92.72,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
ORD200659,26/10/2024,C24301,2,642.04,964 Main St,TRK55000075,4,1284.08,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
ORD200660,19/10/2024,C43842,2,651.57,933 Main St,TRK54084424,7,1303.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
